[2017-12-13 10:44:43:650] ServiceB Start
[2017-12-13 11:13:45:984] ServiceA : Running
[2017-12-13 11:13:45:985] Count : 0
[2017-12-13 11:13:50:984] ServiceA : Running
[2017-12-13 11:13:50:985] Count : 0
[2017-12-13 11:13:55:985] ServiceA : Running
[2017-12-13 11:13:55:986] Count : 0
[2017-12-13 11:14:00:986] ServiceA : Running
[2017-12-13 11:14:00:986] Count : 0
[2017-12-13 11:14:05:986] ServiceA : Running
[2017-12-13 11:14:05:987] Count : 0
[2017-12-13 11:14:10:987] ServiceA : Running
[2017-12-13 11:14:10:988] Count : 0
[2017-12-13 11:14:15:987] ServiceA : Running
[2017-12-13 11:14:15:988] Count : 0
[2017-12-13 11:14:20:988] ServiceA : Running
[2017-12-13 11:14:20:989] Count : 0
[2017-12-13 11:14:23:460] ServiceB Stop
[2017-12-13 11:14:32:070] ServiceB Start
[2017-12-13 11:14:37:076] ServiceA : Running
[2017-12-13 11:14:37:077] Count : 0
[2017-12-13 11:14:42:072] ServiceA : Running
[2017-12-13 11:14:42:072] Count : 0
[2017-12-13 11:14:47:074] ServiceA : Running
[2017-12-13 11:14:47:074] Count : 0
[2017-12-13 11:14:52:073] ServiceA : Running
[2017-12-13 11:14:52:074] Count : 0
[2017-12-13 11:14:57:074] ServiceA : Running
[2017-12-13 11:14:57:075] Count : 0
[2017-12-13 11:15:02:074] ServiceA : Running
[2017-12-13 11:15:02:075] Count : 0
[2017-12-13 11:15:07:075] ServiceA : Running
[2017-12-13 11:15:07:076] Count : 0
[2017-12-13 11:15:12:076] ServiceA : Running
[2017-12-13 11:15:12:076] Count : 0
[2017-12-13 11:15:17:076] ServiceA : Running
[2017-12-13 11:15:17:078] Count : 0
[2017-12-13 11:15:22:076] ServiceA : Running
[2017-12-13 11:15:22:076] Count : 0
[2017-12-13 11:15:27:077] ServiceA : Running
[2017-12-13 11:15:27:078] Count : 0
[2017-12-13 11:15:32:079] ServiceA : Running
[2017-12-13 11:15:32:080] Count : 0
[2017-12-13 11:15:37:078] ServiceA : Running
[2017-12-13 11:15:37:079] Count : 0
[2017-12-13 11:15:42:079] ServiceA : Running
[2017-12-13 11:15:42:079] Count : 0
[2017-12-13 11:15:47:079] ServiceA : Running
[2017-12-13 11:15:47:080] Count : 0
[2017-12-13 11:15:52:080] ServiceA : Running
[2017-12-13 11:15:52:080] Count : 0
[2017-12-13 11:15:57:080] ServiceA : Running
[2017-12-13 11:15:57:081] Count : 0
[2017-12-13 11:16:02:081] ServiceA : Running
[2017-12-13 11:16:02:081] Count : 0
[2017-12-13 11:16:07:082] ServiceA : Running
[2017-12-13 11:16:07:082] Count : 0
[2017-12-13 11:16:12:083] ServiceA : Running
[2017-12-13 11:16:12:083] Count : 0
[2017-12-13 11:16:17:083] ServiceA : Running
[2017-12-13 11:16:17:084] Count : 0
[2017-12-13 11:16:22:084] ServiceA : Running
[2017-12-13 11:16:22:085] Count : 0
[2017-12-13 11:16:27:084] ServiceA : Running
[2017-12-13 11:16:27:085] Count : 0
[2017-12-13 11:16:32:085] ServiceA : Running
[2017-12-13 11:16:32:086] Count : 0
[2017-12-13 11:16:37:085] ServiceA : Running
[2017-12-13 11:16:37:085] Count : 0
[2017-12-13 11:16:42:086] ServiceA : Running
[2017-12-13 11:16:42:087] Count : 0
[2017-12-13 11:16:47:086] ServiceA : Running
[2017-12-13 11:16:47:086] Count : 0
[2017-12-13 11:16:52:087] ServiceA : Running
[2017-12-13 11:16:52:088] Count : 0
[2017-12-13 11:16:57:088] ServiceA : Running
[2017-12-13 11:16:57:089] Count : 0
[2017-12-13 11:17:02:088] ServiceA : Running
[2017-12-13 11:17:02:089] Count : 0
[2017-12-13 11:17:07:089] ServiceA : Running
[2017-12-13 11:17:07:090] Count : 0
[2017-12-13 11:17:12:089] ServiceA : Running
[2017-12-13 11:17:12:089] Count : 0
[2017-12-13 11:17:17:090] ServiceA : Running
[2017-12-13 11:17:17:091] Count : 0
[2017-12-13 11:17:22:090] ServiceA : Running
[2017-12-13 11:17:22:091] Count : 0
[2017-12-13 11:17:27:091] ServiceA : Running
[2017-12-13 11:17:27:091] Count : 0
[2017-12-13 11:17:32:092] ServiceA : Running
[2017-12-13 11:17:32:093] Count : 0
[2017-12-13 11:17:37:092] ServiceA : Running
[2017-12-13 11:17:37:093] Count : 0
[2017-12-13 11:17:42:093] ServiceA : Running
[2017-12-13 11:17:42:094] Count : 0
[2017-12-13 11:17:47:093] ServiceA : Running
[2017-12-13 11:17:47:094] Count : 0
[2017-12-13 11:17:52:094] ServiceA : Running
[2017-12-13 11:17:52:094] Count : 0
[2017-12-13 11:17:57:094] ServiceA : Running
[2017-12-13 11:17:57:095] Count : 0
[2017-12-13 11:18:02:095] ServiceA : Running
[2017-12-13 11:18:02:096] Count : 0
[2017-12-13 11:18:07:095] ServiceA : Running
[2017-12-13 11:18:07:096] Count : 0
[2017-12-13 11:18:12:096] ServiceA : Running
[2017-12-13 11:18:12:097] Count : 0
[2017-12-13 11:18:17:097] ServiceA : Running
[2017-12-13 11:18:17:098] Count : 0
[2017-12-13 11:18:22:097] ServiceA : Running
[2017-12-13 11:18:22:097] Count : 0
[2017-12-13 11:18:27:097] ServiceA : Running
[2017-12-13 11:18:27:098] Count : 0
[2017-12-13 11:18:32:100] ServiceA : Running
[2017-12-13 11:18:32:102] Count : 0
[2017-12-13 11:18:37:098] ServiceA : Running
[2017-12-13 11:18:37:098] Count : 0
[2017-12-13 11:18:42:099] ServiceA : Running
[2017-12-13 11:18:42:101] Count : 0
[2017-12-13 11:18:47:099] ServiceA : Running
[2017-12-13 11:18:47:100] Count : 0
[2017-12-13 11:18:52:100] ServiceA : Running
[2017-12-13 11:18:52:101] Count : 0
[2017-12-13 11:18:57:101] ServiceA : Running
[2017-12-13 11:18:57:101] Count : 0
[2017-12-13 11:19:02:102] ServiceA : Running
[2017-12-13 11:19:02:103] Count : 0
[2017-12-13 11:19:07:102] ServiceA : Running
[2017-12-13 11:19:07:103] Count : 0
[2017-12-13 11:19:12:102] ServiceA : Running
[2017-12-13 11:19:12:103] Count : 0
[2017-12-13 11:19:17:103] ServiceA : Running
[2017-12-13 11:19:17:104] Count : 0
[2017-12-13 11:19:22:103] ServiceA : Running
[2017-12-13 11:19:22:104] Count : 0
[2017-12-13 11:19:27:104] ServiceA : Running
[2017-12-13 11:19:27:105] Count : 0
[2017-12-13 11:19:32:105] ServiceA : Running
[2017-12-13 11:19:32:105] Count : 0
[2017-12-13 11:19:37:105] ServiceA : Running
[2017-12-13 11:19:37:105] Count : 0
[2017-12-13 11:19:42:106] ServiceA : Running
[2017-12-13 11:19:42:107] Count : 0
[2017-12-13 11:19:47:106] ServiceA : Running
[2017-12-13 11:19:47:107] Count : 0
[2017-12-13 11:19:52:107] ServiceA : Running
[2017-12-13 11:19:52:108] Count : 0
[2017-12-13 11:19:57:107] ServiceA : Running
[2017-12-13 11:19:57:108] Count : 0
[2017-12-13 11:20:02:108] ServiceA : Running
[2017-12-13 11:20:02:109] Count : 0
[2017-12-13 11:20:07:108] ServiceA : Running
[2017-12-13 11:20:07:108] Count : 0
[2017-12-13 11:20:12:109] ServiceA : Running
[2017-12-13 11:20:12:109] Count : 0
[2017-12-13 11:20:17:109] ServiceA : Running
[2017-12-13 11:20:17:110] Count : 0
[2017-12-13 11:20:22:111] ServiceA : Running
[2017-12-13 11:20:22:112] Count : 0
[2017-12-13 11:20:27:111] ServiceA : Running
[2017-12-13 11:20:27:112] Count : 0
[2017-12-13 11:20:32:111] ServiceA : Running
[2017-12-13 11:20:32:112] Count : 0
[2017-12-13 11:20:37:112] ServiceA : Running
[2017-12-13 11:20:37:113] Count : 0
[2017-12-13 11:20:42:112] ServiceA : Running
[2017-12-13 11:20:42:113] Count : 0
[2017-12-13 11:20:47:113] ServiceA : Running
[2017-12-13 11:20:47:114] Count : 0
[2017-12-13 11:20:52:113] ServiceA : Running
[2017-12-13 11:20:52:114] Count : 0
[2017-12-13 11:20:57:114] ServiceA : Running
[2017-12-13 11:20:57:114] Count : 0
[2017-12-13 11:21:02:114] ServiceA : Running
[2017-12-13 11:21:02:115] Count : 0
[2017-12-13 11:21:07:115] ServiceA : Running
[2017-12-13 11:21:07:116] Count : 0
[2017-12-13 11:21:12:115] ServiceA : Running
[2017-12-13 11:21:12:116] Count : 0
[2017-12-13 11:21:17:116] ServiceA : Running
[2017-12-13 11:21:17:117] Count : 0
[2017-12-13 11:21:22:117] ServiceA : Running
[2017-12-13 11:21:22:117] Count : 0
[2017-12-13 11:21:27:117] ServiceA : Running
[2017-12-13 11:21:27:117] Count : 0
[2017-12-13 11:21:32:118] ServiceA : Running
[2017-12-13 11:21:32:119] Count : 0
[2017-12-13 11:21:37:118] ServiceA : Running
[2017-12-13 11:21:37:118] Count : 0
[2017-12-13 11:21:42:119] ServiceA : Running
[2017-12-13 11:21:42:120] Count : 0
[2017-12-13 11:21:47:119] ServiceA : Running
[2017-12-13 11:21:47:119] Count : 0
[2017-12-13 11:21:52:120] ServiceA : Running
[2017-12-13 11:21:52:121] Count : 0
[2017-12-13 11:21:53:962] ServiceB Stop
[2017-12-13 11:23:34:581] ServiceB Start
[2017-12-13 11:23:39:604] ServiceA : Running
[2017-12-13 11:23:44:583] ServiceA : Running
[2017-12-13 11:23:49:585] ServiceA : Running
[2017-12-13 11:23:54:584] ServiceA : Running
[2017-12-13 11:23:59:586] ServiceA : Running
[2017-12-13 11:24:04:586] ServiceA : Running
[2017-12-13 11:24:09:586] ServiceA : Running
[2017-12-13 11:24:14:586] ServiceA : Running
[2017-12-13 11:24:19:588] ServiceA : Running
[2017-12-13 11:24:24:588] ServiceA : Running
[2017-12-13 11:24:29:589] ServiceA : Running
[2017-12-13 11:24:34:590] ServiceA : Running
[2017-12-13 11:24:39:590] ServiceA : Running
[2017-12-13 11:24:44:590] ServiceA : Running
[2017-12-13 11:24:49:591] ServiceA : Running
[2017-12-13 11:24:54:593] ServiceA : Running
[2017-12-13 11:24:59:591] ServiceA : Running
[2017-12-13 11:25:04:593] ServiceA : Running
[2017-12-13 11:25:09:593] ServiceA : Running
[2017-12-13 11:25:14:594] ServiceA : Running
[2017-12-13 11:25:19:595] ServiceA : Running
[2017-12-13 11:25:24:595] ServiceA : Running
[2017-12-13 11:25:29:596] ServiceA : Running
[2017-12-13 11:25:34:596] ServiceA : Running
[2017-12-13 11:25:39:597] ServiceA : Running
[2017-12-13 11:25:44:597] ServiceA : Running
[2017-12-13 11:25:49:598] ServiceA : Running
[2017-12-13 11:25:54:598] ServiceA : Running
[2017-12-13 11:25:59:599] ServiceA : Running
[2017-12-13 11:26:04:600] ServiceA : Running
[2017-12-13 11:26:09:599] ServiceA : Running
[2017-12-13 11:26:14:600] ServiceA : Running
[2017-12-13 11:26:19:601] ServiceA : Running
[2017-12-13 11:26:24:603] ServiceA : Running
[2017-12-13 11:26:29:602] ServiceA : Running
[2017-12-13 11:26:34:604] ServiceA : Running
[2017-12-13 11:26:39:603] ServiceA : Running
[2017-12-13 11:26:44:605] ServiceA : Running
[2017-12-13 11:26:49:604] ServiceA : Running
[2017-12-13 11:26:54:606] ServiceA : Running
[2017-12-13 11:26:59:606] ServiceA : Running
[2017-12-13 11:27:04:449] ServiceB Stop
[2017-12-13 11:31:01:572] ServiceB Start
[2017-12-13 11:31:06:578] ServiceA : Running
[2017-12-13 11:31:11:574] ServiceA : Running
[2017-12-13 11:31:16:575] ServiceA : Running
[2017-12-13 11:31:21:575] ServiceA : Running
[2017-12-13 11:31:26:576] ServiceA : Running
[2017-12-13 11:31:31:576] ServiceA : Running
[2017-12-13 11:31:36:577] ServiceA : Running
[2017-12-13 11:31:41:577] ServiceA : Running
[2017-12-13 11:31:46:578] ServiceA : Running
[2017-12-13 11:31:51:578] ServiceA : Running
[2017-12-13 11:31:56:579] ServiceA : Running
[2017-12-13 11:32:01:580] ServiceA : Running
[2017-12-13 11:32:06:580] ServiceA : Running
[2017-12-13 11:32:11:581] ServiceA : Running
[2017-12-13 11:32:16:581] ServiceA : Running
[2017-12-13 11:32:21:582] ServiceA : Running
[2017-12-13 11:32:26:582] ServiceA : Running
[2017-12-13 11:32:31:583] ServiceA : Running
[2017-12-13 11:32:36:583] ServiceA : Running
[2017-12-13 11:32:41:584] ServiceA : Running
[2017-12-13 11:32:46:585] ServiceA : Running
[2017-12-13 11:32:51:585] ServiceA : Running
[2017-12-13 11:32:56:585] ServiceA : Running
[2017-12-13 11:33:01:586] ServiceA : Running
[2017-12-13 11:33:06:586] ServiceA : Running
[2017-12-13 11:33:11:587] ServiceA : Running
[2017-12-13 11:33:16:588] ServiceA : Running
[2017-12-13 11:33:21:588] ServiceA : Running
[2017-12-13 11:33:26:589] ServiceA : Running
[2017-12-13 11:33:31:589] ServiceA : Running
[2017-12-13 11:33:36:590] ServiceA : Running
[2017-12-13 11:33:41:590] ServiceA : Running
[2017-12-13 11:33:46:591] ServiceA : Running
[2017-12-13 11:33:51:592] ServiceA : Running
[2017-12-13 11:33:56:593] ServiceA : Running
[2017-12-13 11:34:01:593] ServiceA : Running
[2017-12-13 11:34:06:594] ServiceA : Running
[2017-12-13 11:34:11:594] ServiceA : Running
[2017-12-13 11:34:16:596] ServiceA : Running
[2017-12-13 11:34:21:595] ServiceA : Running
[2017-12-13 11:34:26:597] ServiceA : Running
[2017-12-13 11:34:31:597] ServiceA : Running
[2017-12-13 11:34:36:597] ServiceA : Running
[2017-12-13 11:34:41:598] ServiceA : Running
[2017-12-13 11:34:46:599] ServiceA : Running
[2017-12-13 11:34:51:600] ServiceA : Running
[2017-12-13 11:34:56:600] ServiceA : Running
[2017-12-13 11:35:01:602] ServiceA : Running
[2017-12-13 11:35:06:601] ServiceA : Running
[2017-12-13 11:35:11:602] ServiceA : Running
[2017-12-13 11:35:16:602] ServiceA : Running
[2017-12-13 11:35:21:603] ServiceA : Running
[2017-12-13 11:35:26:604] ServiceA : Running
[2017-12-13 11:35:31:604] ServiceA : Running
[2017-12-13 11:35:36:605] ServiceA : Running
[2017-12-13 11:35:41:606] ServiceA : Running
[2017-12-13 11:35:46:606] ServiceA : Running
[2017-12-13 11:35:51:607] ServiceA : Running
[2017-12-13 11:35:56:607] ServiceA : Running
[2017-12-13 11:36:01:607] ServiceA : Running
[2017-12-13 11:36:06:608] ServiceA : Running
[2017-12-13 11:36:11:608] ServiceA : Running
[2017-12-13 11:36:16:609] ServiceA : Running
[2017-12-13 11:36:21:609] ServiceA : Running
[2017-12-13 11:36:26:610] ServiceA : Running
[2017-12-13 11:36:30:760] ServiceB Stop
[2017-12-13 13:24:53:389] ServiceB Start
[2017-12-13 13:24:58:397] ServiceA : Running
[2017-12-13 13:25:03:391] ServiceA : Running
[2017-12-13 13:25:08:392] ServiceA : Running
[2017-12-13 13:25:13:393] ServiceA : Running
[2017-12-13 13:25:18:393] ServiceA : Running
[2017-12-13 13:25:23:394] ServiceA : Running
[2017-12-13 13:25:28:394] ServiceA : Running
[2017-12-13 13:25:33:395] ServiceA : Running
[2017-12-13 13:25:38:395] ServiceA : Running
[2017-12-13 13:25:43:396] ServiceA : Running
[2017-12-13 13:25:48:397] ServiceA : Running
[2017-12-13 13:25:53:397] ServiceA : Running
[2017-12-13 13:25:58:398] ServiceA : Running
[2017-12-13 13:26:03:399] ServiceA : Running
[2017-12-13 13:26:08:401] ServiceA : Running
[2017-12-13 13:26:13:401] ServiceA : Running
[2017-12-13 13:26:18:401] ServiceA : Running
[2017-12-13 13:26:23:403] ServiceA : Running
[2017-12-13 13:26:28:402] ServiceA : Running
[2017-12-13 13:26:33:403] ServiceA : Running
[2017-12-13 13:26:38:405] ServiceA : Running
[2017-12-13 13:26:43:404] ServiceA : Running
[2017-12-13 13:26:48:405] ServiceA : Running
[2017-12-13 13:26:53:406] ServiceA : Running
[2017-12-13 13:26:58:406] ServiceA : Running
[2017-12-13 13:27:03:407] ServiceA : Running
